Event,Details,Gender,Day,Date,Start Time,End Time,Duration,Venue,Lat,Lon,Dist
Canoe Sprint,"Kayak Four (K4) 500m: heats, semi-final",Women,Mon,6-Aug,9:30,11:50,2:20,"Eton Dorney, Buckinghamshire ",51.49351504,-0.663256645,750
Canoe Sprint,"Canoe Single (C1) 200m: final, victory ceremony",Men,Sat,11-Aug,9:30,11:20,1:50,"Eton Dorney, Buckinghamshire ",51.49351504,-0.663256645,750
Canoe Sprint,"Kayak Single (K1) 200m: final, victory ceremony",Men,Sat,11-Aug,9:30,11:20,1:50,"Eton Dorney, Buckinghamshire ",51.49351504,-0.663256645,750
Canoe Sprint,"Kayak Double (K2) 200m: final, victory ceremony",Men,Sat,11-Aug,9:30,11:20,1:50,"Eton Dorney, Buckinghamshire ",51.49351504,-0.663256645,750
Canoe Sprint,"Kayak Single (K1) 200m: final, victory ceremony",Women,Sat,11-Aug,9:30,11:20,1:50,"Eton Dorney, Buckinghamshire ",51.49351504,-0.663256645,750
Canoe Sprint,"Canoe Single (C1) 200m: heats, semi-finals",Men,Fri,10-Aug,9:30,11:55,2:25,"Eton Dorney, Buckinghamshire ",51.49351504,-0.663256645,750
Canoe Sprint,"Kayak Single (K1) 200m: heats, semi-finals",Men,Fri,10-Aug,9:30,11:55,2:25,"Eton Dorney, Buckinghamshire ",51.49351504,-0.663256645,750
Canoe Sprint,"Kayak Double (K2) 200m: heats, semi-final",Men,Fri,10-Aug,9:30,11:55,2:25,"Eton Dorney, Buckinghamshire ",51.49351504,-0.663256645,750
Canoe Sprint,"Kayak Single (K1) 200m: heats, semi-finals",Women,Fri,10-Aug,9:30,11:55,2:25,"Eton Dorney, Buckinghamshire ",51.49351504,-0.663256645,750
Closing ceremony,Closing ceremony,Not Applicable,Sun,12-Aug,19:30,22:30,3:00,"Olympic Stadium, Stratford, London",51.53875495,-0.016479492,200
Cycling - BMX,Quarter-finals,Men,Thur,9-Aug,15:00,17:00,2:00,"BMX circuit, Olympic Park, Stratford, London",51.55099191,-0.013282299,750
Cycling - BMX,Seeding phase runs,Men & Women,Wed,8-Aug,15:00,16:30,1:30,"BMX circuit, Olympic Park, Stratford, London",51.55099191,-0.013282299,750
Cycling - BMX,"Semi-finals, final, victory ceremony",Men & Women,Fri,10-Aug,15:00,17:20,2:20,"BMX circuit, Olympic Park, Stratford, London",51.55099191,-0.013282299,750
Cycling - Road,"Individual Time Trial, victory ceremony",Men,Wed,1-Aug,13:00,16:15,3:15,"The Mall, London",51.5037329,-0.1360348,750
Cycling - Road,"Road Race, victory ceremony",Men,Sat,28-Jul,10:00,16:15,6:15,"The Mall, London",51.5037329,-0.1360348,750
Cycling - Road,"Individual Time Trial, victory ceremony",Women,Wed,1-Aug,10:00,11:30,1:30,"The Mall, London",51.5037329,-0.1360348,750
Cycling - Road,"Road Race, victory ceremony",Women,Sun,29-Jul,12:00,16:15,4:15,"The Mall, London",51.5037329,-0.1360348,750
Cycling (Mountain Bike),"Cross-Country: race, victory ceremony",Men,Sun,12-Aug,13:30,15:30,2:00,"Hadleigh Farm, Essex ",51.54708231,0.597982407,500
Cycling (Mountain Bike),"Cross-Country: race, victory ceremony",Women,Sat,11-Aug,12:30,14:30,2:00,"Hadleigh Farm, Essex ",51.54708231,0.597982407,500
Cycling (Track),Keirin: round 1 & repechages,Men,Tue,7-Aug,10:00,11:00,1:00,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),Omnium: 3km individual pursuit,Men,Tue,7-Aug,10:00,11:00,1:00,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Keirin: round 2, finals, victory ceremony",Men,Tue,7-Aug,16:00,18:30,2:30,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Omnium: 10km scratch race, 500m time trial, victory ceremony",Women,Tue,7-Aug,16:00,18:30,2:30,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Sprint: semi-finals, finals, victory ceremony",Women,Tue,7-Aug,16:00,18:30,2:30,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Omnium: 15km scratch race, 1km time trial, victory ceremony",Men,Sun,5-Aug,16:00,19:05,3:05,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Sprint: quarter-finals, race for 5th-8th places",Men,Sun,5-Aug,16:00,19:05,3:05,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Sprint: 1/16 finals & repechages, 1/8 finals & repechages, race for 9th-12th places",Women,Sun,5-Aug,16:00,19:05,3:05,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Omnium: 30km points race, elimination race",Men,Sat,4-Aug,16:00,18:40,2:40,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Sprint: 1/16 finals repechages, 1/8 finals & repechages, race for 9th-12th places",Men,Sat,4-Aug,16:00,18:40,2:40,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Team Pursuit: round 1, finals, victory ceremony",Women,Sat,4-Aug,16:00,18:40,2:40,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),Omnium: 4km individual pursuit,Men,Sun,5-Aug,10:00,11:00,1:00,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),Sprint: qualifying,Women,Sun,5-Aug,10:00,11:00,1:00,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),Omnium: flying lap,Men,Sat,4-Aug,10:00,11:00,1:00,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Sprint: qualifying, 1/16 finals",Men,Sat,4-Aug,10:00,11:00,1:00,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Sprint: semi-finals, finals, victory ceremony",Men,Mon,6-Aug,16:00,18:55,2:55,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Omnium: flying lap, 20km points race, elimination race",Women,Mon,6-Aug,16:00,18:55,2:55,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Sprint: quarter-finals, race for 5th-8th places",Women,Mon,6-Aug,16:00,18:55,2:55,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),Team Pursuit: qualifying,Men,Thur,2-Aug,16:00,18:30,2:30,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Team Sprint: qualifying, semi-finals, finals, victory ceremony",Men,Thur,2-Aug,16:00,18:30,2:30,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Team Sprint: qualifying, semi-finals, finals, victory ceremony",Women,Thur,2-Aug,16:00,18:30,2:30,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Team Pursuit: round 1, finals, victory ceremony",Men,Fri,3-Aug,16:00,18:55,2:55,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),"Keirin: round 1 & repechages, round 2, finals, victory ceremony",Women,Fri,3-Aug,16:00,18:55,2:55,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Cycling (Track),Team Pursuit: qualifying,Women,Fri,3-Aug,16:00,18:55,2:55,"Velodrome, Olympic Park, Stratford, London",51.5504138,-0.0152686,200
Diving,"10m Platform: final, victory ceremony",Men,Sat,11-Aug,20:30,22:10,1:40,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,10m Platform: preliminaries,Men,Fri,10-Aug,19:00,22:45,3:45,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,10m Platform: semi-final,Men,Sat,11-Aug,10:00,11:50,1:50,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,"3m Springboard: final, victory ceremony",Men,Tue,7-Aug,19:00,21:00,2:00,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,3m Springboard: preliminaries,Men,Mon,6-Aug,19:00,22:30,3:30,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,3m Springboard: semi-final,Men,Tue,7-Aug,10:00,11:50,1:50,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,"Synchronised 10m Platform: final, victory ceremony",Men,Mon,30-Jul,15:00,16:15,1:15,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,"Synchronised 3m Springboard: final, victory ceremony",Men,Wed,1-Aug,15:00,16:15,1:15,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,3m Springboard: preliminaries,Women,Fri,3-Aug,14:30,17:30,3:00,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,"10m Platform: final, victory ceremony",Women,Thur,9-Aug,19:00,20:30,1:30,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,10m Platform: preliminaries,Women,Wed,8-Aug,19:00,22:10,3:10,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,10m Platform: semi-final,Women,Thur,9-Aug,10:00,11:30,1:30,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,"3m Springboard: final, victory ceremony",Women,Sun,5-Aug,19:00,20:30,1:30,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,3m Springboard: semi-final,Women,Sat,4-Aug,14:30,16:10,1:40,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,"Synchronised 10m Platform: final, victory ceremony",Women,Tue,31-Jul,15:00,16:10,1:10,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Diving,"Synchronised 3m Springboard: final, victory ceremony",Women,Sun,29-Jul,15:00,16:10,1:10,"Aquatics Centre, Olympic Park, Stratford, London",51.54014295,-0.010664463,150
Equestrian - Dressage,Dressage: MEN + WOMEN - Team Dressage: day 1,Women,Thur,2-Aug,11:00,15:30,4:30,"Greenwich Park, London",51.47876364,0.001802444,500
Equestrian - Dressage,Dressage: MEN + WOMEN - Team Dressage: day 2,Women,Fri,3-Aug,11:00,15:30,4:30,"Greenwich Park, London",51.47876364,0.001802444,500
Equestrian - Dressage,"Dressage: MEN + WOMEN - Team Dressage: finals, victory ceremony",Women,Tue,7-Aug,10:00,16:15,6:15,"Greenwich Park, London",51.47876364,0.001802444,500
Equestrian - Dressage,"Dressage: MEN + WOMEN -Individual Dressage: grand prix freestyle, victory ceremony",Women,Thur,9-Aug,12:30,16:30,4:00,"Greenwich Park, London",51.47876364,0.001802444,500
Equestrian - Eventing,Individual & Team Eventing: cross-country,Men & Women,Mon,30-Jul,12:30,17:30,5:00,"Greenwich, London",51.47876364,0.001802444,500
Equestrian - Eventing,"Individual & Team Eventing: dressage, day 1",Men & Women,Sat,28-Jul,10:00,16:15,6:15,"Greenwich, London",51.47876364,0.001802444,500
Equestrian - Eventing,"Individual & Team Eventing: dressage, day 2",Men & Women,Sun,29-Jul,10:00,16:15,6:15,"Greenwich, London",51.47876364,0.001802444,500
Equestrian - Eventing,"Individual Eventing: jumping, victory ceremony",Men & Women,Tue,31-Jul,10:30,16:00,5:30,"Greenwich, London",51.47876364,0.001802444,500
Equestrian - Eventing,"Team Eventing: jumping, victory ceremony",Men & Women,Tue,31-Jul,10:30,16:00,5:30,"Greenwich, London",51.47876364,0.001802444,500
Equestrian - Jumping,Individual Jumping: 1st qualifier,Men & Women,Sat,4-Aug,10:30,14:15,3:45,"Greenwich, London",51.47876364,0.001802444,500
Equestrian - Jumping,Team Jumping: qualifier for round 1,Men & Women,Sat,4-Aug,10:30,14:15,3:45,"Greenwich, London",51.47876364,0.001802444,500
Equestrian - Jumping,"Individual Jumping: final rounds, victory ceremony",Men & Women,Wed,8-Aug,12:00,16:35,4:35,"Greenwich, London",51.47876364,0.001802444,500
Equestrian - Jumping,Team Jumping: round 1,Men & Women,Sun,5-Aug,11:00,14:30,3:30,"Greenwich, London",51.47876364,0.001802444,500
Equestrian - Jumping,"Team Jumping: round 2, victory ceremony",Men & Women,Mon,6-Aug,14:00,17:30,3:30,"Greenwich, London",51.47876364,0.001802444,500
Fencing,"Individual Epee: round of 32, round of 16, quarter-finals",Men,Wed,1-Aug,9:00,10:00,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Sabre: round of 32, round of 16, quarter-finals",Women,Wed,1-Aug,9:00,10:00,1:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Epee: semi-finals, bronze medal match, gold medal match, victory ceremony",Men,Wed,1-Aug,17:30,21:20,3:50,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Sabre: semi-finals, bronze medal match, gold medal match, victory ceremony",Women,Wed,1-Aug,17:30,21:20,3:50,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Foil: round of 64, round of 32, round of 16, quarter-finals",Men,Tue,31-Jul,10:30,15:30,5:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Foil: semi-finals, bronze medal match, gold medal match, victory ceremony",Men,Tue,31-Jul,18:00,20:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Sabre: round of 64, round of 32, round of 16, quarter-finals",Men,Sun,29-Jul,10:30,14:00,3:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Sabre: semi-finals, bronze medal match, gold medal match, victory ceremony",Men,Sun,29-Jul,18:00,19:50,1:50,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Team Foil: round of 16, quarter-finals, classifications (5th-8th places), semi-finals",Men,Sun,5-Aug,9:00,16:30,7:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Team Sabre: bronze medal match, gold medal match, victory ceremony",Men,Fri,3-Aug,18:00,19:50,1:50,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Team Sabre: round of 16, quarter-finals, classifications (5th-8th places), semi-finals",Men,Fri,3-Aug,10:30,15:30,5:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Team Foil: bronze medal match, gold medal match, victory ceremony",Men,Sun,5-Aug,18:00,20:50,2:50,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Epee: round of 64, round of 32, round of 16, quarter-finals",Women,Mon,30-Jul,10:30,15:30,5:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Epee: semi-finals, bronze medal match, gold medal match, victory ceremony",Women,Mon,30-Jul,18:00,20:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Foil: round of 64, round of 32, round of 16, quarter-finals",Women,Sat,28-Jul,10:30,15:30,5:00,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Individual Foil: semi-finals, bronze medal match, gold medal match, victory ceremony",Women,Sat,28-Jul,18:00,20:30,2:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Team Epee: bronze medal match, gold medal match, victory ceremony",Women,Sat,4-Aug,18:00,20:50,2:50,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Team Epee: round of 16, quarter-finals, classifications (5th-8th places), semi-finals",Women,Sat,4-Aug,9:00,16:30,7:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Team Foil: bronze medal match, gold medal match, victory ceremony",Women,Thur,2-Aug,18:00,20:50,2:50,"ExCel, Docklands, London",51.50844864,0.02995491,200
Fencing,"Team Foil: round of 16, quarter-finals, classifications (5th-8th places), semi-finals",Women,Thur,2-Aug,9:00,16:30,7:30,"ExCel, Docklands, London",51.50844864,0.02995491,200
Football,Preliminaries (2 matches),Men,Sun,29-Jul,17:00,21:45,4:45,"St James' Park, Newcastle",54.97556941,-1.621717215,200
Football,Quarter-final,Men,Sat,4-Aug,12:00,14:00,2:00,"Old Trafford, Manchester ",53.46303378,-2.291411161,200
Football,Quarter-final,Men,Sat,4-Aug,14:30,16:30,2:00,"Wembley Stadium, London ",51.55619529,-0.27957201,200
Football,Quarter-final,Men,Sat,4-Aug,17:00,19:00,2:00,"St James' Park, Newcastle ",54.97556941,-1.621717215,200
Football,Quarter-final,Men,Sat,4-Aug,19:30,21:30,2:00,"Millennium Stadium, Cardiff ",51.47825581,-3.182580471,200
Football,Bronze medal match,Men,Fri,10-Aug,19:45,21:45,2:00,"Millennium Stadium, Cardiff ",51.47825581,-3.182580471,200
Football,"Gold medal match, victory ceremony",Men,Sat,11-Aug,15:00,17:30,2:30,"Wembley Stadium, London ",51.55619529,-0.27957201,200
Football,Preliminaries (1 match),Men,Thur,26-Jul,19:45,21:45,2:00,"Millennium Stadium, Cardiff ",51.47825581,-3.182580471,200
Football,Preliminaries (1 match),Men,Thur,26-Jul,19:45,21:45,2:00,"City of Coventry Stadium, Coventry ",52.44818945,-1.495685577,200
Football,Preliminaries (1 match),Men,Wed,1-Aug,14:30,16:30,2:00,"St James' Park, Newcastle ",54.97556941,-1.621717215,200
Football,Preliminaries (1 match),Men,Wed,1-Aug,14:30,16:30,2:00,"Hampden Park, Glasgow ",55.82587683,-4.252052307,250
Football,Preliminaries (1 match),Men,Wed,1-Aug,17:00,19:00,2:00,"Old Trafford, Manchester ",53.46303378,-2.291411161,200
Football,Preliminaries (1 match),Men,Wed,1-Aug,17:00,19:00,2:00,"Wembley Stadium, London ",51.55619529,-0.27957201,200
Football,Preliminaries (2 matches),Men,Thur,26-Jul,12:00,16:45,4:45,"Hampden Park, Glasgow ",55.82587683,-4.252052307,250
Football,Preliminaries (2 matches),Men,Thur,26-Jul,14:30,19:15,4:45,"St James' Park, Newcastle ",54.97556941,-1.621717215,200
Football,Preliminaries (2 matches),Men,Thur,26-Jul,17:00,21:45,4:45,"Old Trafford, Manchester ",53.46303378,-2.291411161,200
Football,Preliminaries (2 matches),Men,Sun,29-Jul,12:00,16:45,4:45,"Old Trafford, Manchester ",53.46303378,-2.291411161,200
Football,Preliminaries (2 matches),Men,Sun,29-Jul,14:30,19:15,4:45,"City of Coventry Stadium, Coventry ",52.44818945,-1.495685577,200
Football,Preliminaries (2 matches),Men,Sun,29-Jul,17:00,21:45,4:45,"Wembley Stadium, London ",51.55619529,-0.27957201,200
Football,Preliminaries (2 matches),Men,Wed,1-Aug,17:00,21:45,4:45,"City of Coventry Stadium, Coventry",52.44818945,-1.495685577,200
Football,Preliminaries (2 matches),Men,Wed,1-Aug,17:00,21:45,4:45,"Millennium Stadium, Cardiff ",51.47825581,-3.182580471,200
Football,Semi-final,Men,Tue,7-Aug,17:00,19:00,2:00,"Wembley Stadium, London ",51.55619529,-0.27957201,200
Football,Semi-final,Men,Tue,7-Aug,19:45,21:45,2:00,"Old Trafford, Manchester ",53.46303378,-2.291411161,200
Football,Preliminaries (1 match),Women,Tue,31-Jul,14:30,16:30,2:00,"Millennium Stadium, Cardiff",51.47825581,-3.182580471,200
Football,Preliminaries (1 match),Women,Tue,31-Jul,17:15,19:15,2:00,"Old Trafford, Manchester ",53.46303378,-2.291411161,200
Football,Preliminaries (1 match),Women,Tue,31-Jul,19:45,21:45,2:00,"City of Coventry Stadium, Coventry ",52.44818945,-1.495685577,200
Football,Preliminaries (1 match),Women,Tue,31-Jul,19:45,21:45,2:00,"Wembley Stadium, London ",51.55619529,-0.27957201,200
Football,Preliminaries (2 matches),Women,Tue,31-Jul,14:30,19:15,4:45,"St James' Park, Newcastle ",54.97556941,-1.621717215,200
Football,Quarter-final,Women,Fri,3-Aug,12:00,14:00,2:00,"Hampden Park, Glasgow ",55.82587683,-4.252052307,250
Football,Quarter-final,Women,Fri,3-Aug,14:30,16:30,2:00,"St James' Park, Newcastle ",54.97556941,-1.621717215,200
Football,Quarter-final,Women,Fri,3-Aug,17:00,19:00,2:00,"Millennium Stadium, Cardiff ",51.47825581,-3.182580471,200
Football,Quarter-final,Women,Fri,3-Aug,19:30,21:30,2:00,"City of Coventry Stadium, Coventry ",52.44818945,-1.495685577,200
Football,Semi-final,Women,Mon,6-Aug,19:45,21:45,2:00,"Old Trafford, Manchester ",53.46303378,-2.291411161,200
Football,Bronze medal match,Women,Thur,9-Aug,13:00,15:00,2:00,"City of Coventry Stadium, Coventry",52.44818945,-1.495685577,200
Football,"Gold medal match, victory ceremony",Women,Thur,9-Aug,19:45,22:15,2:30,"Wembley Stadium, London ",51.55619529,-0.27957201,200
Football,Preliminaries (2 matches),Women,Wed,25-Jul,16:00,20:45,4:45,"Millennium Stadium, Cardiff",51.47825581,-3.182580471,200
Football,Preliminaries (2 matches),Women,Wed,25-Jul,17:00,21:45,4:45,"City of Coventry Stadium, Coventry ",52.44818945,-1.495685577,200
Football,Preliminaries (2 matches),Women,Wed,25-Jul,17:00,21:45,4:45,"Hampden Park, Glasgow ",55.82587683,-4.252052307,250
Football,Preliminaries (2 matches),Women,Sat,28-Jul,12:00,16:45,4:45,"City of Coventry Stadium, Coventry ",52.44818945,-1.495685577,200
Football,Preliminaries (2 matches),Women,Sat,28-Jul,14:30,19:15,4:45,"Millennium Stadium, Cardiff ",51.47825581,-3.182580471,200
Football,Preliminaries (2 matches),Women,Sat,28-Jul,17:00,21:45,4:45,"Hampden Park, Glasgow ",55.82587683,-4.252052307,250
Football,Semi-final,Women,Mon,6-Aug,17:00,19:00,2:00,"Wembley Stadium, London ",51.55619529,-0.27957201,200
Gymnastics (Trampoline),"Qualification, final, victory ceremony",Men,Fri,3-Aug,14:00,16:15,2:15,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Trampoline),"Qualification, final, victory ceremony",Women,Sat,4-Aug,14:00,16:15,2:15,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Floor Exercise: final, victory ceremony",Men,Sun,5-Aug,14:00,16:15,2:15,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Pommel Horse: final, victory ceremony",Men,Sun,5-Aug,14:00,16:15,2:15,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Vault: final, victory ceremony",Women,Sun,5-Aug,14:00,16:15,2:15,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Horizontal Bar: final, victory ceremony",Men,Tue,7-Aug,14:00,17:05,3:05,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Parallel Bars: final, victory ceremony",Men,Tue,7-Aug,14:00,17:05,3:05,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Balance Beam: final, victory ceremony",Women,Tue,7-Aug,14:00,17:05,3:05,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Floor Exercise: final, victory ceremony",Women,Tue,7-Aug,14:00,17:05,3:05,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Individual All-Around: final, victory ceremony",Men,Wed,1-Aug,16:30,19:35,3:05,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),Qualification,Men,Sat,28-Jul,11:00,13:10,2:10,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),Qualification,Men,Sat,28-Jul,15:30,17:40,2:10,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),Qualification,Men,Sat,28-Jul,20:00,22:10,2:10,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Rings: final, victory ceremony",Men,Mon,6-Aug,14:00,16:20,2:20,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Vault: final, victory ceremony",Men,Mon,6-Aug,14:00,16:20,2:20,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Uneven Bars: final, victory ceremony",Women,Mon,6-Aug,14:00,16:20,2:20,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Team: final, victory ceremony",Men,Mon,30-Jul,16:30,19:30,3:00,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Individual All-Around: final, victory ceremony",Women,Thur,2-Aug,16:30,18:30,2:00,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),Qualification,Women,Sun,29-Jul,9:30,10:30,1:00,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),Qualification,Women,Sun,29-Jul,14:45,18:00,3:15,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),Qualification,Women,Sun,29-Jul,20:00,21:30,1:30,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Artistic),"Team: final, victory ceremony",Women,Tue,31-Jul,16:30,18:40,2:10,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Rhythmic),"Individual All-Around: final, victory ceremony",Women,Sat,11-Aug,13:30,16:05,2:35,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Rhythmic),"Individual All-Around: qualification, rotations 1 & 2",Women,Thur,9-Aug,12:00,16:10,4:10,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Rhythmic),"Group All-Around: qualification, rotation 1",Women,Thur,9-Aug,12:00,16:10,4:10,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Rhythmic),"Individual All-Around: qualification, rotations 3 & 4",Women,Fri,10-Aug,12:00,16:10,4:10,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Rhythmic),"Group All-Around: qualification, rotation 2",Women,Fri,10-Aug,12:00,16:10,4:10,"North Greenwich Arena, London",51.50295931,0.002939701,200
Gymnastics (Rhythmic),"Group All-Around: final, victory ceremony",Women,Sun,12-Aug,13:30,15:10,1:40,"North Greenwich Arena, London",51.50295931,0.002939701,200
Handball,bronze medal match,Men,Sun,12-Aug,11:00,13:00,2:00,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,gold medal match,Men,Sun,12-Aug,15:00,17:30,2:30,"Basketball Arena, Olympic Park, Stratford, London",51.54861684,-0.013990402,150
Handball,preliminaries (2 matches),Men,Sun,29-Jul,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Sun,29-Jul,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Sun,29-Jul,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Tue,31-Jul,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Tue,31-Jul,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Tue,31-Jul,19:30,22:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Thur,2-Aug,9:30,12:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
Handball,preliminaries (2 matches),Men,Thur,2-Aug,14:30,17:45,3:15,"Handball Arena, Olympic Park, Stratford, London",51.54436675,-0.020213127,150
